filepath,filename,label,common_name,scientific_name,split
train_audio/fepowl/iNat349682.ogg,iNat349682.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC461377.ogg,XC461377.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat187679.ogg,iNat187679.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC306539.ogg,XC306539.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat1221865.ogg,iNat1221865.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat1266742.ogg,iNat1266742.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC373636.ogg,XC373636.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat1702669.ogg,iNat1702669.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC131328.ogg,XC131328.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat474409.ogg,iNat474409.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC2220.ogg,XC2220.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC257751.ogg,XC257751.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC621028.ogg,XC621028.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat353491.ogg,iNat353491.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat918734.ogg,iNat918734.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat1276296.ogg,iNat1276296.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat51539.ogg,iNat51539.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat1373382.ogg,iNat1373382.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat874919.ogg,iNat874919.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat636504.ogg,iNat636504.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC401020.ogg,XC401020.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat1221767.ogg,iNat1221767.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC547130.ogg,XC547130.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat306689.ogg,iNat306689.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC1950.ogg,XC1950.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat412172.ogg,iNat412172.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC699107.ogg,XC699107.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat474405.ogg,iNat474405.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat1315123.ogg,iNat1315123.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat516281.ogg,iNat516281.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC901517.ogg,XC901517.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC964453.ogg,XC964453.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat399173.ogg,iNat399173.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC453557.ogg,XC453557.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat179597.ogg,iNat179597.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat1615389.ogg,iNat1615389.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC827048.ogg,XC827048.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat400148.ogg,iNat400148.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC927195.ogg,XC927195.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC361343.ogg,XC361343.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat163637.ogg,iNat163637.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC540656.ogg,XC540656.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC447872.ogg,XC447872.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat1034869.ogg,iNat1034869.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC738931.ogg,XC738931.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC549579.ogg,XC549579.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat329872.ogg,iNat329872.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC168393.ogg,XC168393.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat60700.ogg,iNat60700.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat182842.ogg,iNat182842.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat581441.ogg,iNat581441.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC933715.ogg,XC933715.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC368927.ogg,XC368927.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC289243.ogg,XC289243.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC389256.ogg,XC389256.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat171418.ogg,iNat171418.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat987352.ogg,iNat987352.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat1145109.ogg,iNat1145109.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC192201.ogg,XC192201.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat786478.ogg,iNat786478.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat19410.ogg,iNat19410.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat179616.ogg,iNat179616.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat1307393.ogg,iNat1307393.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat1163918.ogg,iNat1163918.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat1182636.ogg,iNat1182636.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat582450.ogg,iNat582450.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC174033.ogg,XC174033.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat129435.ogg,iNat129435.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat905443.ogg,iNat905443.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC797408.ogg,XC797408.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC974574.ogg,XC974574.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC334737.ogg,XC334737.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat1335628.ogg,iNat1335628.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC403225.ogg,XC403225.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat1526654.ogg,iNat1526654.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat18466.ogg,iNat18466.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat255879.ogg,iNat255879.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat31839.ogg,iNat31839.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC410051.ogg,XC410051.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat1136500.ogg,iNat1136500.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/iNat134995.ogg,iNat134995.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/fepowl/XC283612.ogg,XC283612.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test
train_audio/soulap1/iNat603543.ogg,iNat603543.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC528238.ogg,XC528238.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat1415325.ogg,iNat1415325.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat583458.ogg,iNat583458.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat1440240.ogg,iNat1440240.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat1555132.ogg,iNat1555132.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC784101.ogg,XC784101.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat790581.ogg,iNat790581.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat158027.ogg,iNat158027.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC396559.ogg,XC396559.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC452630.ogg,XC452630.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC9625.ogg,XC9625.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat166334.ogg,iNat166334.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat835856.ogg,iNat835856.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC924825.ogg,XC924825.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat147754.ogg,iNat147754.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC539586.ogg,XC539586.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat599361.ogg,iNat599361.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat792243.ogg,iNat792243.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat88215.ogg,iNat88215.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC789522.ogg,XC789522.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC375518.ogg,XC375518.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat895040.ogg,iNat895040.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC662666.ogg,XC662666.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat1182101.ogg,iNat1182101.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC798874.ogg,XC798874.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC492892.ogg,XC492892.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat869424.ogg,iNat869424.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat979340.ogg,iNat979340.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat797918.ogg,iNat797918.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat398053.ogg,iNat398053.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat59859.ogg,iNat59859.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC385647.ogg,XC385647.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat1396296.ogg,iNat1396296.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC157884.ogg,XC157884.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat1242337.ogg,iNat1242337.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC731330.ogg,XC731330.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat152118.ogg,iNat152118.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat869423.ogg,iNat869423.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat565415.ogg,iNat565415.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC896063.ogg,XC896063.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat837366.ogg,iNat837366.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat575926.ogg,iNat575926.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat648245.ogg,iNat648245.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC562682.ogg,XC562682.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat50784.ogg,iNat50784.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat515894.ogg,iNat515894.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC475626.ogg,XC475626.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat648242.ogg,iNat648242.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat614475.ogg,iNat614475.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat1653553.ogg,iNat1653553.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat1683591.ogg,iNat1683591.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC769555.ogg,XC769555.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC946288.ogg,XC946288.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat142521.ogg,iNat142521.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat747408.ogg,iNat747408.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC244850.ogg,XC244850.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat41106.ogg,iNat41106.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat329840.ogg,iNat329840.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC456659.ogg,XC456659.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat661722.ogg,iNat661722.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat280977.ogg,iNat280977.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat138771.ogg,iNat138771.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat587222.ogg,iNat587222.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat1143923.ogg,iNat1143923.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat166878.ogg,iNat166878.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC328927.ogg,XC328927.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat694118.ogg,iNat694118.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat871545.ogg,iNat871545.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC817124.ogg,XC817124.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat166879.ogg,iNat166879.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC870900.ogg,XC870900.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC346204.ogg,XC346204.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC420448.ogg,XC420448.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC592819.ogg,XC592819.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC595941.ogg,XC595941.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat694117.ogg,iNat694117.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC568152.ogg,XC568152.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat817769.ogg,iNat817769.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat376976.ogg,iNat376976.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat1192016.ogg,iNat1192016.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat1164497.ogg,iNat1164497.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC1883.ogg,XC1883.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat995673.ogg,iNat995673.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC254096.ogg,XC254096.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC697474.ogg,XC697474.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC433638.ogg,XC433638.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat1659917.ogg,iNat1659917.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC270226.ogg,XC270226.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat1284337.ogg,iNat1284337.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat1580592.ogg,iNat1580592.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat67671.ogg,iNat67671.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC116245.ogg,XC116245.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat789205.ogg,iNat789205.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat673802.ogg,iNat673802.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat1676193.ogg,iNat1676193.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat183236.ogg,iNat183236.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC492891.ogg,XC492891.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC550002.ogg,XC550002.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat579087.ogg,iNat579087.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC863810.ogg,XC863810.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC199139.ogg,XC199139.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC549501.ogg,XC549501.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC530724.ogg,XC530724.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat1637169.ogg,iNat1637169.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC591188.ogg,XC591188.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat616065.ogg,iNat616065.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC816991.ogg,XC816991.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat570317.ogg,iNat570317.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC361137.ogg,XC361137.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat138984.ogg,iNat138984.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC752860.ogg,XC752860.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat1522169.ogg,iNat1522169.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat256193.ogg,iNat256193.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC437635.ogg,XC437635.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC1000536.ogg,XC1000536.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC913100.ogg,XC913100.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat586191.ogg,iNat586191.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat133818.ogg,iNat133818.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC232487.ogg,XC232487.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat1190246.ogg,iNat1190246.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC130867.ogg,XC130867.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC955571.ogg,XC955571.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC384670.ogg,XC384670.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC571087.ogg,XC571087.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC395335.ogg,XC395335.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC287588.ogg,XC287588.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat746038.ogg,iNat746038.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat446017.ogg,iNat446017.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat850833.ogg,iNat850833.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC384415.ogg,XC384415.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat1137284.ogg,iNat1137284.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat1220389.ogg,iNat1220389.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC51499.ogg,XC51499.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC118896.ogg,XC118896.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat1580458.ogg,iNat1580458.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC439642.ogg,XC439642.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC359463.ogg,XC359463.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC1034704.ogg,XC1034704.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC560824.ogg,XC560824.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat516958.ogg,iNat516958.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC806659.ogg,XC806659.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat1506567.ogg,iNat1506567.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat660075.ogg,iNat660075.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat451818.ogg,iNat451818.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat532466.ogg,iNat532466.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC591190.ogg,XC591190.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC871852.ogg,XC871852.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC131751.ogg,XC131751.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat869425.ogg,iNat869425.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat789207.ogg,iNat789207.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat53369.ogg,iNat53369.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC128035.ogg,XC128035.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat862588.ogg,iNat862588.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC680182.ogg,XC680182.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC296138.ogg,XC296138.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/XC364097.ogg,XC364097.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
train_audio/soulap1/iNat1216593.ogg,iNat1216593.ogg,soulap1,Southern Lapwing,Vanellus chilensis,train
