filepath,filename,label,common_name,scientific_name,split,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,mfcc_20_mean,mfcc_20_std
train_audio/fepowl/XC1034537.ogg,XC1034537.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-382.36545,25.917559,63.743412,11.788289,-22.621857,12.447032,19.413258,9.837706,-9.897013,6.9497933,1.2506765,9.273532,7.550753,8.595614,1.220535,8.2976675,-19.55263,5.9922338,3.3330193,9.937946,-9.586031,8.50338,-5.448447,6.3631883,6.3073716,10.474562,6.3307447,5.6735315,-16.686556,6.24541,-2.8735256,6.4828115,-4.002923,5.299717,-4.9421473,5.1082964,-0.59275776,6.30523,7.3352876,6.068825
train_audio/fepowl/iNat1738605.ogg,iNat1738605.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,20.508972,99.72044,110.543724,8.412844,-77.49951,5.690529,-3.5885627,8.161896,13.874023,5.769119,-2.7430367,8.772505,-14.738342,8.738518,19.013586,4.2642646,4.3002167,6.605009,-16.760893,6.451161,5.933699,6.334539,6.3159533,2.611788,-7.5623894,8.156199,-5.288031,6.6496654,3.3890011,10.4113245,-2.89771,7.384093,-2.5323632,7.845403,-0.24447449,6.7749786,-5.5368714,4.2642193,-0.7240115,5.0894585
train_audio/fepowl/iNat1254911.ogg,iNat1254911.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-541.24915,85.60011,19.423077,36.867264,64.9149,29.681387,-27.616371,16.281738,35.399765,13.326476,15.592153,17.099298,12.278802,17.304588,19.077532,11.654506,-10.188457,10.525797,10.541197,11.964878,-5.625748,9.143052,25.103088,10.25088,-3.3062313,9.922777,13.798664,8.594764,-12.161687,9.625858,8.633357,6.660109,-0.8121518,6.545569,7.423838,6.8419275,2.3894098,6.8044624,4.497487,6.170802
train_audio/fepowl/iNat311853.ogg,iNat311853.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-553.1648,59.713524,94.82124,27.262989,-23.360825,23.870932,43.80845,25.957834,-19.54954,16.68711,27.052128,13.803918,5.7673025,11.115633,0.48170066,9.8515005,5.3077335,9.963589,1.8272638,7.747643,1.4965763,8.025112,9.495368,8.765292,-2.4564662,6.2798395,0.062622264,6.6375837,2.7808127,6.5145016,-1.694052,5.415084,0.25946924,5.979812,-2.7483764,5.2334385,-4.1230726,5.558486,3.0123916,5.5996604
train_audio/fepowl/iNat562444.ogg,iNat562444.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-557.2261,23.369295,80.519356,18.478012,28.533306,12.846697,6.53672,9.453571,5.0139127,6.173275,16.513155,11.563285,-0.09552728,6.6326194,10.37567,6.9241548,-7.056969,9.064981,5.6619115,7.5960417,-5.118898,8.17631,5.411807,6.5131235,-12.264758,6.5906816,0.45065206,5.4143653,-5.362448,5.1458507,2.3621628,4.616778,-4.653686,4.5947704,-4.3012524,4.570305,-2.1250088,4.462955,-0.52491933,4.348406
train_audio/fepowl/iNat367044.ogg,iNat367044.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-437.2627,45.653053,104.40675,24.84562,16.513224,35.76718,4.400149,16.086855,13.037053,17.063894,0.31219023,10.783501,-1.7168825,10.265806,-6.751648,10.227383,-4.3538103,8.499611,-3.335716,8.564325,-6.1655617,7.9485364,-0.4152297,8.801582,-12.476192,7.25213,8.6118,8.053164,-10.682975,6.775293,2.2149425,5.7800317,0.31398913,6.120204,-6.7800407,6.183425,-1.6550289,5.3662095,-0.17442757,5.9775686
train_audio/fepowl/XC925406.ogg,XC925406.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-311.10196,24.093168,194.24615,12.959897,-45.480022,7.550264,40.39192,6.7285113,-0.45912513,6.38801,9.939786,5.6698437,23.211973,5.225495,-0.5933649,4.4900303,15.274645,4.5931277,-0.15099432,4.855412,3.9151506,4.530785,6.7513137,4.5342607,-0.66953784,4.037568,3.415848,3.9686108,-1.1937068,3.9013653,1.760604,3.4619076,1.4965439,3.7529516,0.13830659,4.2979484,1.2105219,3.7309065,-1.6564778,3.685024
train_audio/fepowl/iNat191834.ogg,iNat191834.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-495.84332,17.08488,147.93332,8.1544695,-23.958506,12.005057,49.246483,7.6722183,-28.987782,6.752219,41.7867,8.232233,-14.575116,6.3998556,9.81221,5.1717134,-5.916637,5.855565,-6.2415752,6.2057467,3.5276992,4.397818,-9.4112215,5.5478907,7.5978622,6.576494,-14.274855,5.677194,0.569202,5.0232058,-14.162811,4.111412,-1.8587034,4.3479004,-4.0110064,5.228898,-5.740933,4.1477327,-0.15403615,4.6543193
train_audio/fepowl/iNat1228967.ogg,iNat1228967.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-394.0693,24.645967,-20.262909,12.3504095,19.859426,14.27855,33.606018,12.827542,-29.197098,9.796487,59.57425,11.78133,-12.270776,10.052095,21.109114,6.6886754,-14.825712,9.338641,13.953521,9.008167,-4.7160854,5.653462,10.382413,7.1293626,5.6095085,7.8009024,-6.1296015,5.91013,10.480574,7.8819914,-17.820251,6.171244,11.073682,6.1000767,13.331205,6.484874,-16.28704,6.2314496,23.160576,6.774381
train_audio/fepowl/iNat380251.ogg,iNat380251.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-499.33063,69.2157,121.79941,31.573284,22.863577,13.718918,10.0408945,11.188114,2.123529,6.53121,19.85701,8.038514,18.520626,9.713945,15.676245,8.25689,13.235884,7.930165,-10.109368,13.914839,-2.8709168,8.026327,25.299284,11.180638,10.808701,12.929661,4.2482233,5.59633,-7.284556,10.156586,-2.4905574,6.2517877,-1.2355641,4.9152336,11.228774,6.593288,7.55741,8.413413,2.770641,6.061169
train_audio/fepowl/XC335889.ogg,XC335889.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-382.70148,27.223867,42.228825,5.987458,-17.731594,7.898457,16.91153,9.17522,-22.491358,5.2718368,-0.40346476,7.939493,6.8532333,6.8115,-14.213995,6.5022326,-4.8936276,8.782379,-6.9177485,5.94905,-7.2935,7.837487,11.597013,7.2886558,-12.779346,6.280646,2.3308876,7.13279,-1.5551671,6.5846057,-13.391292,6.9702644,6.6526375,5.6602726,4.4011126,7.107607,-6.579473,6.5762343,1.7942293,5.6215625
train_audio/fepowl/XC837948.ogg,XC837948.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-377.25018,26.884165,39.53175,6.224861,-37.589523,9.181793,44.64862,8.084047,-36.35432,6.257757,5.3774667,7.503133,17.995195,5.95972,-21.552137,6.2289042,-15.863262,6.7018332,27.433903,6.376501,-25.747046,5.8851113,3.005151,5.8358245,0.46822986,6.414032,-2.3498886,5.1157823,-8.459119,5.2335324,3.3228257,4.9621387,-10.619473,4.7019844,0.59407187,4.807558,-2.1255217,5.115808,3.3406582,4.415986
train_audio/fepowl/iNat943669.ogg,iNat943669.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-633.55994,60.715668,97.364914,26.621042,-7.0153184,25.411312,29.896963,23.401752,-4.0449686,16.523932,9.06277,20.542017,17.609299,12.44142,-6.0849996,10.577825,4.9639916,13.3810005,-12.437812,10.30886,-0.81943965,12.406861,11.237697,15.994957,4.072313,12.787981,-0.9960064,8.375129,-2.1269631,10.23171,-13.507007,9.05754,7.117534,7.8299003,-0.7000705,9.952261,-2.257036,8.839516,-1.8942418,9.45835
train_audio/fepowl/XC338179.ogg,XC338179.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-294.28598,100.463326,73.10787,29.668661,-25.202822,23.89816,12.643101,17.730885,-12.264713,16.914715,-3.5922503,15.673538,11.007793,13.7684765,-11.320925,9.5561495,-16.361967,12.438283,-2.5103974,12.91132,-7.5926075,7.9636054,-2.2237444,10.368141,0.82096756,8.473483,-1.1562972,7.1468697,0.7966578,6.3021846,1.7862256,5.992411,-6.5951138,5.98573,7.1607337,5.9474363,5.0344477,5.769937,-3.6808324,6.099901
train_audio/fepowl/XC993149.ogg,XC993149.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-249.131,4.6586976,24.259531,3.9047153,-79.3818,3.771064,-29.98951,4.837288,-17.41137,5.539023,17.537056,4.2945714,-18.100279,5.132227,11.6548,5.566894,-3.2882097,5.107012,-9.488835,4.632314,-6.203143,4.040997,5.1498814,3.6323211,-2.5232334,4.8664303,1.5143465,5.053356,1.9484493,4.1954494,-6.3437552,4.5145698,-5.0722427,4.569144,2.6829188,3.7158496,-2.018432,3.9871037,2.5254116,4.443886
train_audio/fepowl/iNat312427.ogg,iNat312427.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-365.91083,49.973892,137.17448,20.956236,0.62714463,11.862511,25.888645,9.263514,13.602158,10.162619,17.298084,7.776116,25.631079,7.295885,-0.60879165,8.121412,17.278646,9.3558655,0.81504816,7.1240597,-0.3202833,6.2028346,8.556105,9.190851,-7.5422583,10.403075,12.1341,8.203229,-5.9099445,5.187373,4.704988,4.5845394,0.32212347,4.580174,0.3756119,4.4863777,-0.44311363,4.7807684,3.7647502,5.038986
train_audio/fepowl/XC539274.ogg,XC539274.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-568.8151,28.769403,74.01745,18.099413,-15.0633545,15.906765,23.00023,14.951136,0.49392477,10.911459,20.994244,9.581118,3.190996,10.120324,19.423763,10.805739,-2.4468892,7.5202174,2.111665,12.326321,-5.3091273,10.872762,5.5033813,8.717396,10.668284,13.343231,11.476241,11.542397,-2.0877361,7.796255,-3.7462978,9.4341135,-4.214203,5.849911,4.2613726,6.0796027,5.84764,6.948948,4.7667007,8.990497
train_audio/fepowl/iNat655375.ogg,iNat655375.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-314.25107,43.09257,82.742615,17.281076,-0.113601275,18.385542,49.240105,16.925964,-10.614811,8.6368065,18.548075,10.323344,17.94693,9.605101,11.389786,6.70003,-27.713133,9.571182,31.304914,13.511036,-15.746628,6.152215,1.295989,10.965746,28.836863,9.2567,-13.275762,7.2762117,-12.834727,8.132677,6.735152,6.887032,0.34989113,5.1715775,-14.100893,6.4779115,22.09779,6.8702416,-13.245033,5.893846
train_audio/fepowl/XC513565.ogg,XC513565.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-430.87384,74.010735,96.83341,36.42654,-46.058983,55.473263,23.21158,29.956068,23.13992,16.431873,19.190786,18.88128,13.596913,14.130129,6.8495965,11.907545,6.6369658,11.326331,3.9925494,7.956814,-1.0750166,10.9128275,0.7248074,9.981172,-0.19130439,7.0417786,2.4668617,7.510428,3.7681978,5.970274,4.891681,4.898446,1.5582888,5.5198383,1.7378879,5.5057435,2.414643,4.6539426,5.604446,5.3934803
train_audio/fepowl/XC974326.ogg,XC974326.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-315.75595,52.92939,77.46705,29.71263,-50.734932,20.675583,27.482435,20.038877,-40.427483,11.403966,21.25711,9.817472,-23.416718,9.534503,8.189912,8.184344,-23.647625,9.647743,-2.6279187,8.402439,-10.843027,10.070498,-2.4580936,10.079648,-4.3457947,8.709313,-5.1449704,7.1212797,-9.023144,8.003604,-1.1465065,6.371972,-8.330841,8.354975,1.3102169,6.264909,-8.677151,5.841163,-2.7063785,6.9764695
train_audio/fepowl/XC704508.ogg,XC704508.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-463.35364,53.687443,12.865224,22.361822,33.791313,10.912799,32.617863,8.848624,12.016159,9.024747,26.414928,7.964676,6.938305,10.282692,10.090601,7.362133,-0.10026371,7.222207,18.59239,6.6013713,-7.423392,7.055466,9.788333,7.564028,8.430556,7.3752966,1.6912463,6.106059,7.0911236,5.4294434,-2.5876608,5.5314765,4.603256,5.544976,5.519875,4.6897116,0.07412902,4.671014,7.180714,5.1786146
train_audio/fepowl/iNat865584.ogg,iNat865584.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-611.8391,26.062819,122.85946,18.944971,-28.074045,7.8607397,26.308187,8.774402,49.87777,9.0563345,-40.876656,8.688888,-34.1914,7.608946,39.369507,7.3748646,10.968635,5.675572,-30.783287,5.0425315,11.983508,4.828574,30.220922,4.9979773,-10.386776,4.0263395,-12.932602,4.042939,14.8642435,4.241978,4.3440647,4.1889515,-16.34263,3.8443632,-4.0633206,3.7020595,9.2763,3.838021,-3.1870146,3.790609
train_audio/fepowl/iNat1658258.ogg,iNat1658258.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-432.29883,39.09516,138.67879,25.486683,-25.363989,14.1826515,-1.94995,13.367962,-2.697952,9.774347,14.90864,8.4730625,14.341576,9.123731,9.561359,7.701626,3.0251164,9.945464,-7.2093644,10.994077,-0.3056819,7.80527,9.843548,8.279231,8.40048,9.577147,3.748543,6.491832,-4.923052,7.658774,-5.5870533,6.9095697,-2.4593627,5.155041,-0.79090697,5.1131177,1.8768891,6.234302,2.9700544,5.9799337
train_audio/fepowl/XC522122.ogg,XC522122.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-201.03607,23.516567,68.64042,12.909189,-70.66854,17.920082,15.369403,18.465576,-7.520072,10.048878,-13.184444,10.611598,13.709794,10.331597,3.8742921,9.885286,-0.95225877,7.8025513,-3.266656,8.38169,-6.0901613,8.43651,5.661838,5.7751055,5.9694314,7.7724357,13.449155,8.0241995,-2.3226018,6.0223603,-2.4853446,6.27713,-3.9424431,6.2856307,0.9223084,5.3409767,1.1714531,5.277066,8.038135,6.960461
train_audio/fepowl/XC206793.ogg,XC206793.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-249.03912,17.950483,92.82445,12.363491,-23.263683,12.388942,24.357687,9.069066,-22.580055,7.193828,19.32296,8.717687,8.337548,8.147478,12.37061,9.137507,11.1981125,8.045597,-7.2457542,8.049817,-6.16387,7.33478,5.1907234,5.021009,0.41848022,6.4851484,5.608952,6.784078,4.432238,6.377887,-5.068179,6.5793014,2.0860426,5.947266,-3.0519574,5.6391873,3.2048404,5.177016,6.326553,5.5952387
train_audio/fepowl/iNat1266790.ogg,iNat1266790.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,val,-265.88123,25.752253,106.74491,18.677496,2.9046998,11.610681,47.86057,12.538506,-3.0621326,8.437723,14.505753,7.9220037,3.9574292,8.182518,5.7643614,7.936458,-0.35932374,7.322458,4.5665812,6.385709,-3.906095,6.6986904,0.117420025,7.7707973,0.5597845,7.186056,0.690051,6.6080313,-2.4682891,5.5097494,4.4217463,5.9209914,-1.1068143,5.944128,1.191918,5.386448,-0.6576368,5.592724,3.9788275,5.8251057
train_audio/fepowl/XC289241.ogg,XC289241.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test,-138.26195,29.98801,-82.27514,8.506572,-149.77403,11.9385805,-56.805454,7.5270944,-29.62861,4.8984313,-7.715028,4.500795,-5.3773265,4.53026,6.9849596,3.6835477,-2.7531168,3.9974797,9.864424,4.2079363,3.0537012,3.6758869,10.8949995,4.089111,2.6264465,3.9801385,7.2678213,3.3792324,-0.96008337,3.9124434,-0.25683028,3.7981758,-4.171751,3.584342,2.778696,3.7780142,-1.1840018,3.5504317,0.7687044,3.531391
train_audio/fepowl/XC334747.ogg,XC334747.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test,-464.09732,57.53376,3.224758,39.30082,-118.78577,29.14824,-9.078134,27.158619,-44.102043,23.687393,15.227363,15.565508,14.742297,12.843395,-12.304532,12.941026,1.606343,10.076112,-16.140806,9.264418,-3.476813,8.95441,5.587559,7.4486365,0.84911275,8.510121,8.364667,7.6473856,-1.6964304,7.739083,2.9127965,7.0921693,1.5422475,5.49793,-0.20053177,5.080425,6.5954914,5.7213473,0.15458043,6.8128433
train_audio/fepowl/XC85152.ogg,XC85152.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test,-260.06458,26.056793,24.256277,10.952956,-93.7217,10.399464,50.133484,13.476838,-57.638138,10.752103,22.592009,9.250743,-26.494808,11.573603,11.067722,10.961626,7.8803463,7.863811,-31.04495,11.625461,-15.976652,9.265544,-12.789109,8.686076,13.157267,10.047367,-25.714417,8.599308,-2.4673266,7.265813,-9.837138,9.7922125,-8.861312,7.1086354,6.4696007,6.0595503,-11.81815,8.414603,15.513285,7.723849
train_audio/fepowl/iNat308577.ogg,iNat308577.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test,-594.28625,37.188667,83.89453,9.37111,2.1061063,5.482191,15.930909,6.257517,9.190083,5.5886006,5.469263,4.791283,7.4336295,5.6230364,5.5037117,5.8698535,2.4651697,3.9781141,1.859171,5.198977,-1.5159032,5.6619773,1.4025459,3.8285975,-2.8857155,4.8767686,2.348095,5.326782,-7.3212357,3.795596,-0.20144643,4.3373656,-8.824388,4.644096,-0.15621121,3.9074519,-5.1902485,3.7602134,2.7138023,4.848376
train_audio/fepowl/XC329992.ogg,XC329992.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test,-178.85959,42.49071,136.61354,15.314597,-6.166229,7.899149,7.6993484,6.3706865,-22.176487,6.445062,23.951933,5.6233916,-22.321257,4.6209726,18.57996,6.5886497,-2.6431081,9.228081,1.9758083,8.369192,-0.28709543,6.1956687,-3.463341,4.6999145,0.428116,5.369149,3.8077252,6.6313844,-4.6229224,5.1368513,7.54204,3.6979954,-3.731107,3.9554589,3.4411316,5.2931747,3.4493814,4.6368666,-0.6157691,4.0507874
train_audio/fepowl/iNat1734616.ogg,iNat1734616.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test,-604.7476,50.60159,83.3233,26.277493,-15.687646,16.436632,30.15534,23.407385,-16.176361,17.52934,1.8944842,15.557742,20.992617,15.896312,-18.230854,8.856663,-5.000301,12.47133,6.138529,10.580967,7.8504605,11.792498,0.06712126,9.817279,5.3651333,9.245333,-4.5628915,11.619013,0.7827483,8.886452,5.377155,9.958146,13.67627,9.540071,-8.228133,6.719259,-2.294571,8.2745,-4.3525023,7.619874
train_audio/fepowl/iNat450214.ogg,iNat450214.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test,-689.8119,21.853983,179.87106,15.412239,-40.21531,10.935526,-18.087135,14.98173,35.02687,8.266096,0.14415397,8.915908,8.946848,10.643318,27.821285,6.616142,-14.566682,6.7358427,-27.112274,8.686361,3.9093573,5.754718,6.08177,7.735708,1.0637492,7.230286,5.7580976,5.057515,-9.715059,5.4419546,-17.186718,4.955863,0.0026583723,4.80812,3.4539149,5.3310237,-2.5050597,4.9424996,1.6051924,4.7998724
train_audio/fepowl/iNat507595.ogg,iNat507595.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test,-409.14667,26.631424,94.817085,11.745762,-14.022286,12.523825,40.172302,13.495029,-18.130836,10.705025,27.444033,8.041467,6.250012,8.4193945,14.371017,7.416926,8.842283,7.1617827,-8.093039,9.123283,17.354118,9.262616,-4.124483,7.7340407,18.231989,7.835519,5.1522365,6.665779,-6.7161503,7.1190186,11.118809,7.4916997,-8.030064,6.4573407,2.2057464,6.073961,12.736562,8.47102,-5.3346076,5.982518
train_audio/fepowl/iNat1645527.ogg,iNat1645527.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test,-461.18228,29.696785,64.3211,11.924342,8.400016,8.723228,34.01708,9.878475,4.252114,10.091942,15.779589,13.219671,31.008299,12.521053,-12.868847,7.056621,-9.221118,9.243617,36.85078,11.874491,-36.10541,13.107945,14.192061,11.164301,17.185204,8.353297,-14.60016,9.983029,11.439915,11.240941,-7.326548,9.587391,-16.951416,7.354451,32.06822,9.232761,-5.7590113,8.974963,-5.7272224,7.6466327
train_audio/fepowl/iNat474410.ogg,iNat474410.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test,-381.27704,44.373962,104.688,18.37302,-8.796993,11.750725,-11.234652,11.152077,15.251316,11.383698,25.74912,10.071457,15.1369295,9.304396,1.7552111,8.43181,-3.7911572,6.592985,-1.4042193,9.496982,-1.8508421,7.098694,7.697649,8.310851,3.5192509,7.772832,2.3200355,7.2104344,-9.372183,6.545954,-2.7453735,6.4946823,-4.3810253,5.533943,8.837562,6.076007,2.447277,6.925402,10.109251,5.2564282
train_audio/fepowl/XC278260.ogg,XC278260.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test,-419.58047,25.669477,-7.3588734,6.135964,-79.25006,15.159877,-30.567427,10.21004,-17.196129,7.8618813,13.616041,6.9338202,29.634129,9.399199,6.9504967,7.448509,0.12148852,5.591968,3.591264,9.947988,-18.026808,7.9398446,-1.7481668,6.5001674,6.5893354,9.236089,-1.8106351,6.5776105,-3.1786373,6.1560054,3.433232,7.8434463,-2.3448923,4.836231,-0.75764805,4.148285,7.082154,5.7799187,3.0790648,7.2829623
train_audio/fepowl/iNat620100.ogg,iNat620100.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test,-299.68094,33.691917,165.29279,11.059287,-12.52376,6.8376403,19.961851,5.9617963,12.424129,5.3397694,8.8679495,4.9453416,-8.591955,5.557584,-1.5208772,4.8337045,7.1466002,4.9355545,-4.195328,5.497386,-7.0949016,4.899027,7.0285163,4.9470563,-1.2756964,5.464871,-0.5517542,5.0322766,-1.8153149,4.450662,-2.0085223,4.6799526,-6.7920413,4.463478,0.51025194,4.327666,0.0038462263,4.568028,-0.35912448,4.3521132
train_audio/fepowl/XC769543.ogg,XC769543.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test,-412.24597,31.90711,49.225487,14.382571,-32.217754,18.35381,11.17638,12.768261,-14.545929,10.353442,14.765687,11.201115,-3.3211255,9.375769,4.4595857,8.453121,-9.112185,8.908574,-9.360663,12.414642,-3.0390882,9.301815,9.286173,10.476165,1.6648685,10.98702,2.1832178,6.425826,-10.381547,8.627006,-5.5644717,6.857152,-5.495877,5.211815,2.8153155,5.1844807,2.3244927,7.1092043,1.760254,5.8260055
train_audio/fepowl/XC727674.ogg,XC727674.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test,-350.23428,50.790615,52.252895,18.077036,-101.583855,30.20204,-51.370583,19.199482,-36.480034,15.416926,-21.974348,11.221183,6.5550985,8.137328,8.420465,7.2693453,8.387813,7.968622,7.9688396,10.751215,10.234383,5.61351,19.78019,9.23763,10.514978,8.117801,-4.4649134,5.7267485,-11.098844,7.8793864,-13.972774,6.3021064,-5.2517304,4.6228123,-0.07209276,5.832564,1.3112121,5.60342,-1.5953718,4.5641065
train_audio/fepowl/iNat133178.ogg,iNat133178.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test,-537.4027,13.633305,108.170425,5.7084475,11.843898,8.357271,24.150204,5.4610205,12.532927,4.6913724,6.6808357,4.8761115,15.963948,4.9958806,12.066789,4.3221507,-6.7268486,4.799402,9.903084,4.3298817,3.500632,3.938365,0.49262905,4.1935215,7.1825886,5.772344,0.44458222,4.5469255,-3.6604543,4.059548,3.7708666,3.9713085,-2.8336365,3.969477,2.208163,3.935147,1.8583553,3.8410392,-3.022519,3.8773656
train_audio/fepowl/XC896915.ogg,XC896915.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test,-508.77036,24.690687,99.60937,13.207861,38.86279,11.373644,41.57398,11.407427,-4.025106,7.0255136,5.1481204,7.3818364,43.888165,7.99334,7.232888,6.310583,-0.37718734,9.6482725,18.816303,8.311227,-7.8983884,7.334792,38.15494,9.74316,-23.223715,6.621237,15.051701,6.9512963,-2.596227,7.87867,-5.0626054,5.8943257,16.623413,6.8308077,1.686897,5.4204025,-10.751448,5.6921206,-10.715544,6.422954
train_audio/fepowl/XC695940.ogg,XC695940.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test,-327.87012,16.059647,73.92861,8.201168,-49.854298,13.942876,-9.049961,10.869228,-13.11454,5.458026,6.0244856,10.7016115,-0.8418071,9.590129,-6.1231465,4.5670114,-21.985256,11.872444,-14.189605,10.860671,-1.2423218,7.656027,7.04194,13.441178,-2.6910193,5.7748585,-14.9527855,9.843296,-11.680194,7.940434,-4.0235624,4.970252,2.899077,7.8560944,1.7255969,6.9825726,-5.3130827,5.440464,-11.865539,9.918152
train_audio/fepowl/iNat349682.ogg,iNat349682.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test,-242.58559,8.867536,179.87338,6.2054615,-26.497995,6.535821,38.067287,7.8409605,-4.9978204,4.4005065,15.903601,5.4826612,15.069565,5.895689,-3.7861717,4.2781396,5.283716,5.3887024,-16.80978,7.4098954,3.9382224,4.3232803,10.959341,7.3113623,-4.3399267,7.0859723,7.76731,4.2206235,-15.88832,5.9858975,-1.6817275,4.4101973,0.62774134,3.9352345,-0.8927312,5.0609584,4.0570226,4.668169,-6.3168592,4.2613816
train_audio/fepowl/XC461377.ogg,XC461377.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test,-245.72574,36.324493,63.393394,21.950047,-81.82096,15.032029,31.548662,13.93126,-44.232956,9.410271,-15.296874,8.114316,18.21773,10.288809,-7.2864194,10.324686,6.181428,8.313963,-16.25267,7.9202757,2.0992215,10.7308655,1.9879174,7.968394,-18.51681,8.227718,26.553198,10.219125,-6.092288,7.4055343,-4.651021,7.445135,7.4897404,7.181825,-15.692665,7.721242,6.8106184,6.7418575,5.783064,6.5469947
train_audio/fepowl/iNat187679.ogg,iNat187679.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test,-617.53156,36.290413,144.78609,19.66709,-17.14691,8.663825,28.274748,7.660578,-16.809933,5.520434,20.052639,8.291031,6.7071843,5.8729253,-3.4742177,4.935741,6.6501865,6.9488206,-9.396754,4.5690603,12.197196,7.935651,-0.03542618,5.7364273,-5.135164,6.1009507,-6.2668557,6.2667046,-6.162857,4.1031275,-0.1623042,4.920562,-6.6872034,4.152934,-3.4066424,3.7720516,-7.1336346,4.8319044,-4.9759226,4.4593573
train_audio/fepowl/XC306539.ogg,XC306539.ogg,fepowl,Ferruginous Pygmy Owl,Glaucidium brasilianum,test,-259.65234,32.438404,45.28899,27.244993,4.4879756,23.528893,19.52654,21.863588,-12.973663,16.413937,20.663668,15.183833,1.7140613,16.42356,0.22371638,14.996895,-2.3301864,14.027156,-9.836255,19.003517,-1.9050281,9.426546,6.6922655,12.125147,4.6976643,16.770603,-7.3080206,9.138362,-8.546,11.620368,-0.552502,10.004118,-16.96534,8.545549,5.25632,8.791656,1.9962431,9.44311,-11.266138,9.02854
